device_id,device_type,os,brand,screen_size_inch,supports_hd
1322,Laptop,iOS,Sony,57.8,True
1323,Mobile,iOS,Apple,56.5,False
1324,Laptop,Linux,Dell,45.9,False
1325,Laptop,iOS,LG,55.6,True
1326,Smart TV,macOS,LG,47.6,True
1327,Laptop,Android,Dell,39.6,True
1328,Mobile,macOS,Apple,62.3,True
1329,Mobile,macOS,HP,9.3,False
1330,Tablet,iOS,Dell,35.4,True
1331,Tablet,Linux,Dell,39.1,False
1332,Smart TV,iOS,LG,52.5,False
1333,Mobile,Windows,Sony,9.5,False
1334,Tablet,iOS,HP,10.7,True
1335,Smart TV,Windows,Sony,16.0,False
1336,Smart TV,Android,LG,54.4,False
1337,Smart TV,iOS,LG,46.4,False
1338,Mobile,Linux,LG,38.2,False
1339,Mobile,Windows,LG,14.0,False
1340,Tablet,Windows,LG,33.7,True
1341,Laptop,Linux,Samsung,43.8,True
1342,Tablet,Windows,Sony,6.1,True
1343,Mobile,Android,Apple,36.6,True
1344,Mobile,macOS,Apple,16.4,True
1345,Smart TV,Linux,HP,56.9,False
1346,Mobile,macOS,LG,21.5,False
1347,Mobile,macOS,Dell,55.0,True
1348,Smart TV,Windows,HP,25.9,True
1349,Tablet,iOS,LG,37.5,True
1350,Mobile,Linux,Samsung,61.5,False
1351,Laptop,Android,Samsung,54.4,False
1352,Laptop,iOS,HP,14.2,True
1353,Laptop,macOS,Dell,10.8,False
1354,Tablet,Windows,Apple,55.4,False
1355,Laptop,macOS,Sony,10.0,True
1356,Laptop,macOS,Dell,43.7,False
1357,Tablet,macOS,Sony,38.5,False
1358,Laptop,Windows,LG,55.1,False
1359,Tablet,Windows,Apple,64.2,False
1360,Mobile,Android,Sony,34.2,True
1361,Smart TV,Windows,Sony,64.0,False
1362,Tablet,Windows,Dell,17.0,False
1363,Mobile,macOS,Apple,18.6,True
1364,Smart TV,Windows,Sony,44.5,False
1365,Laptop,iOS,Dell,15.4,True
1366,Mobile,Windows,LG,36.9,False
1367,Laptop,Android,Apple,45.5,True
1368,Tablet,macOS,LG,64.1,True
1369,Smart TV,Linux,HP,52.5,False
1370,Tablet,Windows,Apple,56.8,False
1371,Smart TV,Android,Dell,43.6,True
1372,Mobile,Linux,Sony,37.5,True
1373,Laptop,Windows,Sony,58.2,False
1374,Tablet,Linux,Samsung,16.1,True
1375,Mobile,Android,HP,58.4,False
1376,Smart TV,Linux,LG,24.4,True
1377,Smart TV,Windows,Sony,31.6,False
1378,Tablet,Linux,Dell,47.5,False
1379,Mobile,Android,Dell,39.0,True
1380,Laptop,Android,Apple,43.8,True
1381,Mobile,macOS,LG,11.4,True
1382,Mobile,Android,HP,53.3,True
1383,Mobile,macOS,Apple,26.5,True
1384,Smart TV,Android,Sony,31.7,False
1385,Laptop,Linux,Sony,58.7,False
1386,Tablet,Windows,LG,24.7,True
1387,Laptop,Windows,Samsung,7.7,False
1388,Tablet,macOS,Samsung,30.6,True
1389,Smart TV,iOS,Sony,12.4,False
1390,Smart TV,macOS,HP,5.2,False
1391,Tablet,Windows,HP,34.0,False
1392,Laptop,Android,LG,34.8,False
1393,Laptop,Linux,Sony,53.9,True
1394,Tablet,Android,Sony,34.0,False
1395,Mobile,Linux,Apple,39.5,True
1396,Mobile,Windows,Apple,19.4,True
1397,Smart TV,Android,LG,34.3,True
1398,Mobile,iOS,Apple,37.4,False
1399,Smart TV,Linux,Dell,14.0,False
1400,Smart TV,Linux,Dell,27.6,True
1401,Tablet,Linux,Sony,28.7,False
1402,Tablet,Android,Dell,25.4,True
1403,Smart TV,iOS,LG,23.5,False
1404,Tablet,Windows,HP,31.4,True
1405,Laptop,Windows,Samsung,63.9,False
1406,Mobile,macOS,Samsung,41.2,True
1407,Smart TV,iOS,HP,57.8,True
1408,Mobile,Linux,HP,12.4,True
1409,Mobile,Windows,Dell,36.7,True
1410,Smart TV,iOS,Sony,54.0,False
1411,Mobile,Windows,LG,36.0,True
1412,Tablet,iOS,Apple,45.9,False
1413,Laptop,iOS,Sony,19.7,True
1414,Mobile,Android,Apple,20.9,False
1415,Tablet,Android,Samsung,59.2,False
1416,Smart TV,Linux,Apple,51.9,False
1417,Smart TV,Android,HP,49.8,True
1418,Laptop,iOS,Dell,19.7,True
1419,Mobile,iOS,Samsung,59.9,False
1420,Tablet,Android,HP,50.7,False
1421,Laptop,Android,Sony,8.8,False
1422,Smart TV,macOS,Dell,56.9,False
1423,Smart TV,Linux,Samsung,36.8,False
1424,Mobile,iOS,Apple,22.6,True
1425,Tablet,Android,HP,47.6,False
1426,Smart TV,macOS,LG,33.0,True
1427,Laptop,Android,Apple,26.6,True
1428,Smart TV,iOS,Dell,62.3,True
1429,Smart TV,Android,Apple,26.4,True
1430,Mobile,iOS,HP,22.0,False
1431,Smart TV,Windows,Samsung,15.2,True
1432,Mobile,iOS,Sony,22.4,True
1433,Laptop,Windows,Dell,47.5,False
1434,Laptop,Windows,HP,14.4,True
1435,Tablet,macOS,Samsung,15.1,False
1436,Laptop,macOS,Samsung,54.5,False
1437,Smart TV,iOS,Dell,19.3,True
1438,Tablet,Windows,Samsung,54.5,False
1439,Smart TV,macOS,LG,33.1,True
1440,Smart TV,Linux,Dell,60.9,False
1441,Laptop,Linux,LG,40.5,False
1442,Mobile,macOS,HP,51.1,True
1443,Laptop,iOS,Samsung,54.1,False
1444,Smart TV,iOS,Apple,23.3,False
1445,Tablet,Android,Apple,25.8,False
1446,Mobile,macOS,LG,43.4,True
1447,Tablet,iOS,Sony,6.6,True
1448,Laptop,Android,Sony,44.6,False
1449,Tablet,iOS,Dell,7.2,False
1450,Smart TV,Android,LG,40.3,False
1451,Tablet,Android,HP,54.9,False
1452,Laptop,Android,Samsung,27.2,True
1453,Laptop,Windows,Apple,40.4,False
1454,Laptop,Linux,LG,61.8,False
1455,Smart TV,Android,Apple,45.2,False
1456,Tablet,macOS,Sony,45.8,True
1457,Mobile,iOS,Dell,32.7,False
1458,Laptop,Windows,HP,55.2,True
1459,Laptop,Linux,HP,52.0,False
1460,Mobile,iOS,Samsung,46.1,False
1461,Mobile,Android,Sony,60.3,True
1462,Smart TV,Windows,Samsung,23.0,True
1463,Mobile,iOS,Samsung,25.5,False
1464,Tablet,macOS,Apple,32.0,False
1465,Smart TV,Linux,Apple,9.7,True
1466,Mobile,Android,HP,37.7,False
1467,Mobile,Linux,Samsung,64.9,True
1468,Mobile,Windows,HP,38.3,False
1469,Tablet,iOS,Dell,6.9,True
1470,Laptop,macOS,LG,34.5,True
1471,Laptop,iOS,Samsung,44.9,False
1472,Smart TV,Android,LG,10.6,False
1473,Tablet,iOS,HP,28.3,False
1474,Laptop,Android,Sony,30.4,False
1475,Mobile,Android,Apple,39.9,False
1476,Mobile,Linux,HP,41.0,True
1477,Mobile,Windows,LG,55.6,True
1478,Tablet,Windows,LG,19.8,False
1479,Laptop,macOS,LG,12.8,False
1480,Smart TV,iOS,Sony,43.9,True
1481,Tablet,macOS,Samsung,20.1,False
1482,Tablet,Windows,HP,35.4,False
1483,Smart TV,macOS,Apple,56.1,True
1484,Tablet,iOS,LG,62.7,True
1485,Tablet,macOS,Apple,12.8,True
1486,Tablet,macOS,Apple,22.3,True
1487,Mobile,Windows,LG,13.8,False
1488,Mobile,Linux,Samsung,12.5,False
1489,Smart TV,iOS,LG,6.4,False
1490,Tablet,Linux,Apple,64.6,True
1491,Laptop,Windows,LG,57.7,False
1492,Smart TV,Windows,LG,39.0,True
1493,Tablet,Windows,Samsung,41.4,False
1494,Tablet,iOS,Sony,45.3,False
1495,Tablet,iOS,Sony,47.2,False
1496,Smart TV,Linux,Sony,62.3,True
1497,Mobile,Linux,HP,54.6,True
1498,Laptop,iOS,Dell,33.1,True
1499,Smart TV,iOS,HP,49.4,True
1500,Laptop,Android,Samsung,7.5,True
1501,Smart TV,Windows,LG,13.6,True
1502,Mobile,Windows,Samsung,50.9,False
1503,Tablet,Linux,HP,44.0,False
1504,Tablet,Android,Apple,23.9,False
1505,Smart TV,iOS,Dell,9.7,False
1506,Mobile,Windows,LG,30.6,False
1507,Mobile,iOS,LG,43.6,True
1508,Tablet,macOS,Dell,44.6,True
1509,Mobile,iOS,Samsung,48.1,True
1510,Mobile,macOS,Dell,18.3,False
1511,Smart TV,Windows,Apple,55.9,True
1512,Mobile,Linux,Dell,28.1,False
1513,Smart TV,Windows,Apple,39.8,False
1514,Laptop,macOS,Dell,49.0,True
1515,Laptop,macOS,HP,17.6,False
1516,Laptop,Windows,Apple,13.9,False
1517,Tablet,Linux,Dell,14.6,False
1518,Smart TV,iOS,Samsung,36.1,False
1519,Smart TV,Windows,Apple,12.7,True
1520,Mobile,Linux,Dell,28.0,False
1521,Mobile,Android,Apple,46.9,True
1522,Tablet,iOS,Dell,48.8,True
1523,Tablet,Windows,Apple,61.1,False
1524,Smart TV,iOS,Apple,57.7,False
1525,Tablet,Windows,HP,15.0,True
1526,Laptop,Windows,Sony,34.2,False
1527,Mobile,macOS,HP,38.7,False
1528,Smart TV,Windows,Dell,28.6,False
1529,Tablet,macOS,HP,5.8,False
1530,Laptop,Android,Sony,15.5,False
1531,Laptop,iOS,Dell,59.1,True
1532,Laptop,Android,Samsung,23.7,False
1533,Smart TV,Windows,HP,28.6,False
1534,Laptop,Linux,HP,43.5,True
1535,Laptop,Android,Sony,23.4,False
1536,Laptop,iOS,Samsung,62.4,True
1537,Smart TV,macOS,HP,29.8,False
1538,Laptop,macOS,HP,15.3,False
1539,Mobile,Windows,Dell,33.1,False
1540,Mobile,Android,Sony,62.0,False
1541,Tablet,Linux,Samsung,41.1,True
1542,Smart TV,macOS,Sony,50.7,False
1543,Tablet,iOS,HP,42.3,False
1544,Tablet,Windows,Dell,48.0,False
1545,Laptop,iOS,Sony,36.9,True
1546,Laptop,iOS,HP,17.7,True
1547,Mobile,iOS,Dell,47.2,False
1548,Tablet,iOS,HP,13.5,True
1549,Mobile,Android,Samsung,49.5,False
1550,Mobile,Windows,LG,45.2,False
1551,Tablet,Windows,Samsung,21.0,False
1552,Tablet,Linux,Sony,16.9,True
1553,Tablet,Android,HP,11.2,False
1554,Mobile,Windows,Samsung,20.3,False
1555,Mobile,macOS,Samsung,20.1,False
1556,Laptop,Linux,LG,32.4,False
1557,Smart TV,macOS,LG,14.8,False
1558,Smart TV,Windows,LG,32.7,True
1559,Mobile,macOS,Sony,56.6,True
1560,Laptop,Windows,Samsung,45.9,True
1561,Laptop,Linux,Apple,52.8,True
1562,Tablet,iOS,LG,33.5,False
1563,Laptop,iOS,Dell,57.6,True
1564,Smart TV,macOS,Sony,23.4,False
1565,Tablet,Android,Dell,24.4,True
1566,Laptop,Linux,Samsung,14.7,True
1567,Smart TV,iOS,Sony,11.3,False
1568,Smart TV,Android,Sony,39.5,False
1569,Tablet,macOS,Apple,34.4,False
1570,Smart TV,Android,Dell,34.6,True
1571,Mobile,iOS,Dell,29.9,True
1572,Mobile,Linux,Apple,49.3,False
1573,Mobile,Linux,Apple,50.4,True
1574,Laptop,macOS,Samsung,25.2,True
1575,Tablet,Android,LG,17.4,True
1576,Smart TV,iOS,HP,21.9,False
1577,Tablet,Android,Samsung,52.4,False
1578,Mobile,iOS,LG,9.9,False
1579,Tablet,macOS,HP,61.5,True
1580,Mobile,iOS,Apple,58.9,False
1581,Laptop,Android,LG,7.6,False
1582,Smart TV,Windows,Dell,38.3,True
1583,Smart TV,iOS,HP,6.1,False
1584,Smart TV,Android,Dell,39.7,True
1585,Mobile,Windows,LG,12.9,False
1586,Tablet,macOS,LG,40.7,False
1587,Mobile,Android,Apple,31.4,False
1588,Smart TV,Android,LG,40.7,False
1589,Smart TV,Linux,Dell,23.9,False
1590,Mobile,iOS,LG,26.9,False
1591,Tablet,Linux,Apple,22.8,True
1592,Smart TV,macOS,LG,31.9,False
1593,Smart TV,macOS,LG,25.0,True
1594,Smart TV,Android,Samsung,22.0,True
1595,Mobile,Android,LG,16.8,False
1596,Mobile,Android,HP,53.5,True
1597,Laptop,macOS,Samsung,52.8,False
1598,Mobile,macOS,LG,42.1,True
1599,Tablet,Linux,Sony,36.0,False
1600,Tablet,Android,Sony,5.8,False
1601,Mobile,Android,LG,9.3,False
1602,Tablet,macOS,HP,28.1,False
1603,Mobile,macOS,Samsung,22.1,False
1604,Smart TV,Linux,Samsung,27.7,False
1605,Smart TV,Linux,Samsung,55.5,False
1606,Laptop,Android,Samsung,41.6,True
1607,Tablet,macOS,Apple,61.5,False
1608,Laptop,iOS,Samsung,55.1,False
1609,Laptop,Android,Sony,52.6,True
1610,Mobile,Android,Sony,46.8,False
1611,Mobile,macOS,Apple,47.2,False
1612,Smart TV,Linux,Apple,35.7,False
1613,Smart TV,Linux,Dell,58.4,False
1614,Mobile,Windows,Sony,39.1,False
1615,Smart TV,Linux,Dell,5.0,True
1616,Tablet,Windows,Apple,31.4,False
1617,Smart TV,macOS,HP,63.6,False
1618,Laptop,Android,Sony,48.8,True
1619,Mobile,Windows,Sony,33.9,False
1620,Smart TV,Android,Dell,23.8,False
1621,Tablet,macOS,Dell,63.1,False
1622,Mobile,Android,Apple,63.6,True
1623,Tablet,iOS,Apple,13.7,False
1624,Mobile,Linux,LG,55.6,False
1625,Smart TV,Windows,HP,32.6,False
1626,Smart TV,macOS,Samsung,31.9,False
1627,Smart TV,Android,LG,33.1,False
1628,Mobile,iOS,Sony,44.6,False
1629,Tablet,iOS,HP,17.2,True
1630,Tablet,Windows,HP,44.5,False
1631,Tablet,macOS,HP,62.9,True
1632,Smart TV,Linux,LG,12.3,False
1633,Tablet,macOS,Samsung,11.8,True
1634,Laptop,Linux,Sony,34.6,True
1635,Laptop,Linux,Apple,57.0,False
1636,Smart TV,macOS,LG,55.8,True
1637,Laptop,iOS,Apple,38.6,True
1638,Smart TV,Android,Samsung,40.5,False
1639,Tablet,macOS,Dell,34.9,True
1640,Tablet,iOS,Apple,60.3,True
1641,Mobile,Android,LG,5.2,False
1642,Laptop,Android,Samsung,45.8,True
1643,Laptop,Android,Sony,10.1,False
1644,Smart TV,Linux,LG,61.4,True
1645,Tablet,Windows,Samsung,30.4,True
1646,Smart TV,Linux,Dell,24.7,False
1647,Mobile,macOS,Samsung,40.4,False
1648,Mobile,Linux,HP,44.1,False
1649,Laptop,macOS,Sony,44.1,False
1650,Tablet,Linux,Apple,56.9,False
1651,Smart TV,Windows,HP,44.9,True
1652,Tablet,macOS,Samsung,64.7,False
1653,Smart TV,Android,Dell,56.8,False
1654,Laptop,Linux,HP,42.1,True
1655,Tablet,Windows,Samsung,28.4,True
1656,Mobile,Android,LG,30.4,False
1657,Tablet,iOS,Sony,42.7,False
1658,Laptop,macOS,Sony,14.1,True
1659,Mobile,Linux,HP,54.5,False
1660,Mobile,Linux,HP,32.1,True
1661,Smart TV,Windows,Apple,27.4,True
1662,Smart TV,macOS,Apple,13.8,False
1663,Smart TV,iOS,HP,15.2,True
1664,Tablet,macOS,Sony,13.2,False
1665,Laptop,iOS,LG,20.1,False
1666,Smart TV,iOS,Samsung,55.6,False
1667,Smart TV,iOS,Apple,25.9,True
1668,Tablet,Windows,LG,64.8,False
1669,Laptop,iOS,Sony,57.8,True
1670,Mobile,macOS,HP,23.6,False
1671,Laptop,Linux,LG,44.1,False
1672,Laptop,Linux,Sony,62.8,True
1673,Smart TV,Linux,Apple,50.3,False
1674,Tablet,Linux,Apple,5.1,False
1675,Smart TV,iOS,Apple,23.3,True
1676,Tablet,Android,Sony,22.5,False
1677,Mobile,macOS,Samsung,49.6,True
1678,Smart TV,iOS,Dell,63.2,True
1679,Mobile,macOS,Apple,5.6,False
1680,Laptop,Android,LG,26.5,True
1681,Smart TV,Android,Samsung,18.8,True
1682,Tablet,iOS,Samsung,16.5,True
1683,Smart TV,macOS,Samsung,56.2,False
1684,Mobile,macOS,Sony,47.1,True
1685,Tablet,Windows,Sony,8.1,False
1686,Smart TV,Linux,Apple,22.0,True
1687,Laptop,iOS,Apple,35.7,True
1688,Mobile,Linux,Sony,12.4,False
1689,Laptop,macOS,Apple,17.6,False
1690,Smart TV,Windows,HP,6.2,False
1691,Tablet,Android,Apple,35.9,False
1692,Smart TV,iOS,LG,52.2,False
1693,Smart TV,Linux,Sony,55.5,False
1694,Smart TV,macOS,Dell,30.9,True
1695,Smart TV,Windows,Apple,64.1,True
1696,Smart TV,Linux,Samsung,37.1,False
1697,Laptop,macOS,Samsung,62.5,False
1698,Smart TV,Android,Samsung,30.8,True
1699,Laptop,Android,Apple,8.1,True
1700,Laptop,Linux,Dell,42.0,True
1701,Tablet,Android,Sony,58.9,False
1702,Smart TV,Android,Apple,53.1,False
1703,Tablet,iOS,Dell,43.6,False
1704,Smart TV,Android,HP,59.7,True
1705,Mobile,Linux,Samsung,53.9,False
1706,Laptop,Linux,Sony,13.2,True
1707,Tablet,Windows,Dell,48.2,False
1708,Smart TV,Windows,Samsung,29.5,True
1709,Tablet,macOS,HP,51.2,True
1710,Laptop,Android,HP,35.6,False
1711,Smart TV,Windows,LG,20.0,True
1712,Smart TV,Android,Dell,40.6,True
1713,Mobile,Windows,Apple,38.6,True
1714,Smart TV,iOS,Sony,14.0,True
1715,Tablet,Android,LG,10.7,True
1716,Smart TV,Windows,Dell,16.9,True
1717,Laptop,macOS,Sony,38.2,False
1718,Mobile,Android,Samsung,15.9,False
1719,Mobile,Android,HP,12.5,True
1720,Smart TV,iOS,Sony,58.0,True
1721,Smart TV,iOS,Samsung,32.4,True
1722,Mobile,iOS,LG,32.0,True
1723,Tablet,Linux,Dell,56.1,False
1724,Smart TV,Windows,HP,48.1,False
1725,Laptop,Linux,Samsung,37.3,True
1726,Mobile,Linux,Samsung,43.0,False
1727,Laptop,Linux,HP,24.7,True
1728,Mobile,Windows,Sony,43.3,True
1729,Tablet,Android,Apple,34.4,True
1730,Tablet,macOS,Samsung,53.5,True
1731,Mobile,Android,HP,36.0,True
1732,Tablet,Windows,LG,60.3,True
1733,Laptop,macOS,HP,45.0,True
1734,Laptop,Windows,Apple,9.8,True
1735,Tablet,Android,Samsung,45.8,False
1736,Mobile,Windows,Dell,38.2,False
1737,Tablet,iOS,LG,41.3,False
1738,Smart TV,Linux,HP,32.9,False
1739,Smart TV,Windows,Dell,54.4,True
1740,Laptop,iOS,Dell,41.8,False
1741,Laptop,iOS,Samsung,21.1,True
1742,Mobile,Linux,Samsung,15.8,False
1743,Smart TV,Windows,HP,14.1,True
1744,Smart TV,Android,Apple,10.8,True
1745,Tablet,Windows,Samsung,53.3,True
1746,Laptop,macOS,Apple,63.6,True
1747,Tablet,iOS,Sony,62.5,False
1748,Tablet,Android,Dell,41.9,True
1749,Laptop,iOS,Dell,36.2,False
1750,Mobile,Android,Sony,19.7,False
1751,Mobile,Linux,Sony,22.4,True
1752,Tablet,Android,Sony,56.3,True
1753,Smart TV,Linux,Sony,16.0,True
1754,Mobile,Windows,Sony,34.5,True
1755,Laptop,Android,Samsung,18.0,True
1756,Tablet,Windows,HP,26.7,True
1757,Tablet,Linux,Samsung,21.2,True
1758,Tablet,Android,LG,27.2,False
1759,Tablet,Windows,Apple,38.4,True
1760,Laptop,macOS,Samsung,43.1,False
1761,Smart TV,Android,Sony,36.1,True
1762,Mobile,iOS,Sony,53.3,False
1763,Tablet,Windows,Apple,22.4,True
1764,Tablet,macOS,Dell,63.7,False
1765,Tablet,Windows,Apple,46.8,True
1766,Laptop,Android,Samsung,33.3,False
1767,Smart TV,Android,Dell,47.8,False
1768,Tablet,Android,Samsung,52.1,True
1769,Smart TV,macOS,LG,63.8,False
1770,Laptop,Linux,HP,17.0,True
1771,Tablet,Linux,Apple,59.6,True
1772,Mobile,Linux,LG,6.4,True
1773,Smart TV,macOS,Apple,8.9,False
1774,Smart TV,iOS,Sony,6.0,True
1775,Tablet,iOS,HP,11.5,True
1776,Mobile,macOS,LG,18.0,True
1777,Laptop,iOS,LG,42.8,False
1778,Tablet,macOS,LG,60.7,False
1779,Smart TV,macOS,Samsung,16.5,True
1780,Tablet,iOS,Sony,21.3,False
1781,Smart TV,iOS,Samsung,49.9,True
1782,Laptop,Android,LG,36.6,True
1783,Tablet,iOS,Dell,29.2,True
1784,Mobile,macOS,Apple,39.3,True
1785,Mobile,Android,HP,19.6,True
1786,Laptop,Linux,LG,32.1,True
1787,Tablet,Windows,Sony,62.5,False
1788,Laptop,Linux,Samsung,10.4,False
1789,Smart TV,Android,LG,7.3,False
1790,Mobile,macOS,Dell,43.4,False
1791,Tablet,Windows,Sony,59.2,False
1792,Mobile,macOS,Sony,50.8,True
1793,Laptop,iOS,Sony,63.1,False
1794,Smart TV,Windows,LG,41.5,True
1795,Mobile,macOS,HP,56.3,True
1796,Smart TV,Linux,Sony,24.5,True
1797,Laptop,Linux,HP,44.7,False
1798,Laptop,Linux,Sony,64.8,True
1799,Tablet,Windows,Dell,53.6,False
1800,Tablet,macOS,Sony,33.7,True
1801,Laptop,iOS,Samsung,33.8,False
1802,Smart TV,Linux,Sony,65.0,True
1803,Tablet,macOS,HP,34.5,True
1804,Mobile,Android,Dell,55.3,False
1805,Laptop,macOS,Samsung,51.8,True
1806,Laptop,Windows,Sony,61.6,True
1807,Tablet,Linux,Dell,60.8,False
1808,Laptop,iOS,Sony,7.5,True
1809,Mobile,Windows,Dell,56.2,True
1810,Tablet,iOS,Apple,19.0,False
1811,Tablet,macOS,Sony,6.9,True
1812,Tablet,iOS,Apple,20.8,False
1813,Smart TV,Linux,HP,37.5,True
1814,Mobile,macOS,Samsung,23.3,False
1815,Laptop,Android,Apple,32.3,True
1816,Mobile,Windows,Apple,34.7,True
1817,Laptop,Android,Samsung,6.6,True
1818,Mobile,Windows,HP,45.7,True
1819,Laptop,Windows,Sony,54.7,False
1820,Mobile,macOS,HP,18.4,True
1821,Mobile,macOS,HP,36.6,True
1822,Smart TV,iOS,LG,61.1,True
1823,Mobile,Android,Samsung,62.7,False
1824,Tablet,macOS,Samsung,37.3,False
1825,Tablet,Windows,Samsung,32.0,False
1826,Tablet,Windows,Dell,41.3,False
1827,Smart TV,Linux,Sony,42.9,False
1828,Tablet,Linux,Samsung,11.5,False
1829,Laptop,macOS,Apple,29.5,False
1830,Mobile,Android,Dell,14.2,True
1831,Smart TV,Linux,Samsung,45.3,False
1832,Mobile,macOS,Apple,12.9,True
1833,Mobile,macOS,Apple,59.1,True
1834,Tablet,Linux,Dell,36.7,False
1835,Mobile,Linux,HP,28.8,False
1836,Tablet,Windows,Sony,27.6,True
1837,Tablet,Linux,Samsung,23.9,True
1838,Smart TV,iOS,Sony,28.8,True
1839,Laptop,Linux,LG,30.3,True
1840,Tablet,Android,Apple,42.9,False
1841,Tablet,macOS,LG,20.9,True
1842,Tablet,Android,Sony,15.8,False
1843,Smart TV,iOS,Sony,44.8,True
1844,Laptop,Windows,Dell,37.1,False
1845,Smart TV,Linux,Sony,6.5,False
1846,Mobile,Windows,Sony,45.8,True
1847,Smart TV,macOS,HP,42.9,False
1848,Mobile,Android,Samsung,13.7,False
1849,Laptop,Android,LG,6.5,False
1850,Laptop,iOS,Dell,8.4,True
1851,Laptop,iOS,Dell,31.2,False
1852,Laptop,Windows,LG,6.9,True
1853,Tablet,Linux,HP,53.2,False
1854,Smart TV,macOS,Apple,34.4,True
1855,Smart TV,Linux,Apple,57.9,False
1856,Laptop,iOS,HP,32.0,False
1857,Tablet,Android,Apple,10.6,False
1858,Mobile,Android,Sony,20.5,False
1859,Mobile,macOS,Dell,52.6,False
1860,Smart TV,macOS,Dell,35.7,True
1861,Mobile,Android,Apple,15.2,True
1862,Smart TV,Android,Dell,24.2,False
1863,Tablet,iOS,Apple,15.4,True
1864,Mobile,macOS,HP,37.7,False
1865,Mobile,Windows,HP,61.6,True
1866,Tablet,Linux,Apple,63.3,False
1867,Smart TV,iOS,Dell,64.3,False
1868,Laptop,Android,Samsung,6.8,False
1869,Tablet,Linux,Sony,51.5,True
1870,Mobile,Linux,Samsung,51.4,True
1871,Laptop,macOS,LG,47.0,True
1872,Mobile,iOS,HP,32.7,False
1873,Mobile,Android,Apple,25.4,True
1874,Tablet,iOS,Sony,54.3,True
1875,Laptop,Windows,Apple,60.5,True
1876,Tablet,Linux,Sony,55.6,True
1877,Smart TV,Windows,Samsung,35.2,True
1878,Mobile,Linux,Samsung,15.6,True
1879,Laptop,Windows,Dell,29.2,False
1880,Tablet,macOS,Sony,49.2,True
1881,Smart TV,Windows,Sony,44.3,False
1882,Tablet,Windows,Dell,48.5,False
1883,Laptop,iOS,Dell,39.1,True
1884,Mobile,macOS,Sony,42.9,True
1885,Smart TV,Windows,Dell,16.5,True
1886,Mobile,macOS,Dell,37.5,True
1887,Smart TV,Linux,Dell,34.3,True
1888,Tablet,macOS,HP,51.1,False
1889,Tablet,Linux,HP,49.8,False
1890,Smart TV,iOS,Samsung,32.8,False
1891,Smart TV,iOS,LG,39.1,False
1892,Smart TV,iOS,LG,44.0,False
1893,Laptop,Android,HP,18.0,True
1894,Laptop,macOS,HP,40.6,True
1895,Tablet,Linux,HP,62.6,True
1896,Smart TV,iOS,LG,23.5,True
1897,Laptop,Linux,Dell,38.4,True
1898,Mobile,Linux,HP,23.4,False
1899,Laptop,Android,HP,5.0,True
1900,Smart TV,iOS,Apple,49.6,True
1901,Smart TV,Windows,LG,52.4,True
1902,Smart TV,Android,Sony,20.5,False
1903,Smart TV,Windows,Samsung,54.2,False
1904,Laptop,Linux,Dell,26.8,True
1905,Mobile,macOS,LG,11.1,True
1906,Mobile,iOS,Apple,8.5,False
1907,Tablet,Windows,Dell,32.4,True
1908,Mobile,macOS,LG,61.7,True
1909,Mobile,Android,Sony,45.9,False
1910,Smart TV,macOS,LG,34.9,False
1911,Smart TV,Android,Samsung,48.1,False
1912,Mobile,Linux,Samsung,31.1,True
1913,Smart TV,Windows,Apple,57.5,False
1914,Laptop,Android,Apple,44.2,True
1915,Tablet,Linux,Samsung,10.2,True
1916,Mobile,Linux,Sony,56.0,False
1917,Smart TV,Linux,HP,65.0,True
1918,Laptop,iOS,Dell,41.1,True
1919,Tablet,Linux,Dell,55.3,False
1920,Mobile,iOS,Dell,24.7,True
1921,Mobile,iOS,Sony,6.8,True
1922,Smart TV,macOS,Samsung,27.7,False
1923,Tablet,Linux,Dell,19.7,True
1924,Smart TV,Linux,Samsung,39.8,True
1925,Smart TV,Android,Apple,21.9,False
1926,Smart TV,Android,Dell,27.0,True
1927,Laptop,Android,HP,26.1,True
1928,Mobile,macOS,HP,23.0,True
1929,Tablet,iOS,Apple,32.1,True
1930,Smart TV,iOS,HP,42.0,False
1931,Tablet,iOS,Apple,6.5,False
1932,Smart TV,Windows,Samsung,56.8,False
1933,Mobile,Windows,Dell,37.3,True
1934,Laptop,Windows,Sony,13.3,False
1935,Tablet,Windows,Samsung,36.7,False
1936,Mobile,Android,HP,42.0,True
1937,Tablet,macOS,Samsung,7.8,True
1938,Smart TV,Windows,Apple,46.2,False
1939,Smart TV,Windows,Dell,15.1,True
1940,Laptop,Windows,HP,23.0,True
1941,Laptop,macOS,Apple,21.0,False
1942,Tablet,macOS,HP,44.3,False
1943,Smart TV,macOS,Apple,51.9,True
1944,Smart TV,macOS,Apple,35.2,False
1945,Tablet,Linux,Sony,61.6,False
1946,Tablet,Windows,Samsung,57.2,False
1947,Tablet,Android,LG,56.9,True
1948,Tablet,Android,Sony,11.6,True
1949,Mobile,Windows,Sony,27.3,False
1950,Smart TV,Android,Apple,9.5,True
1951,Tablet,iOS,Sony,55.7,False
1952,Mobile,macOS,Apple,23.7,True
1953,Smart TV,Linux,HP,8.4,True
1954,Smart TV,macOS,Sony,14.2,False
1955,Laptop,Windows,Apple,48.0,False
1956,Tablet,iOS,HP,29.4,True
1957,Tablet,iOS,HP,7.1,False
1958,Tablet,Linux,Sony,18.5,False
